Movie_ID,Name,Date,Rate,Votes,Genre,Duration,Type,Nudity,Violence,Profanity,Alcohol,Frightening
230,Station 19,2022,6.7,"11,053","Action, Drama, Romance",60 ,Series,Mild,Moderate,Mild,Mild,Moderate
231,Law  Order,2022,7.7,"33,951","Crime, Drama, Mystery",45 ,Series,Mild,Moderate,Mild,Moderate,Moderate
232,The Hunger Games,2012,7.2,"874,403","Action, Adventure, Sci-Fi",142 ,Film,None,Moderate,Mild,Mild,Moderate
233,Jennifers Body,2009,5.3,"125,403","Comedy, Horror",102 ,Film,Mild,Severe,Severe,Mild,Severe
234,Prison Break,2009,8.3,"499,859","Action, Crime, Drama",44 ,Series,Mild,Moderate,Mild,Mild,Moderate
235,Outer Banks,2021,7.6,"36,571","Action, Crime, Drama",50 ,Series,Mild,Mild,Moderate,Moderate,Moderate
236,The Power of the Dog,2021,6.6,"2,853","Drama, Romance, Western",126 ,Film,Moderate,Mild,Mild,Moderate,Mild
237,Sherlock,1981,9.1,"853,642","Crime, Drama, Mystery",88 ,Series,Mild,Moderate,Mild,Moderate,Moderate
238,Trick r Treat,2007,6.8,"86,032","Comedy, Horror",82 ,Film,Moderate,Severe,Moderate,Mild,Moderate
239,Prisoners,2013,8.1,"641,220","Crime, Drama, Mystery",153 ,Film,None,Severe,Severe,Mild,Severe
240,Hereditary,2018,7.3,"270,994","Drama, Horror, Mystery",127 ,Film,Moderate,Severe,Moderate,Moderate,Severe
241,Black as Night,2021,3.9,"1,087","Drama, Horror, Thriller",87 ,Film,None,Mild,Moderate,Moderate,Moderate
242,The Good Girl,2002,6.4,"44,437","Drama, Romance",93 ,Film,Moderate,Moderate,Moderate,Moderate,Mild
243,It,2017,7.3,"491,621",Horror,135 ,Film,Mild,Severe,Severe,Mild,Severe
244,The Father,2020,8.3,"101,279",Drama,97 ,Film,None,Mild,Mild,Mild,Moderate
245,Die Another Day,2002,6.1,"212,253","Action, Adventure, Thriller",133 ,Film,Moderate,Moderate,Mild,Mild,Moderate
246,Call the Midwife,2002,8.5,"22,472","Drama, History",60 ,Series,None,Mild,None,Mild,Mild
247,Inception,2010,8.8,"2,178,860","Action, Adventure, Sci-Fi",148 ,Film,None,Moderate,Mild,Mild,Moderate
248,Doctor Sleep,2019,7.3,"167,153","Drama, Fantasy, Horror",152 ,Film,Mild,Severe,Moderate,Moderate,Severe
249,Pulp Fiction,1994,8.9,"1,915,230","Crime, Drama",154 ,Film,Moderate,Severe,Severe,Severe,Moderate
250,Ask 101,1994,7.5,"12,077","Comedy, Drama, Romance",40 ,Series,Mild,Mild,Severe,Moderate,Mild
251,The Departed,2006,8.5,"1,244,747","Crime, Drama, Thriller",151 ,Film,Moderate,Severe,Severe,Moderate,Severe
252,Euphoria,2002,8.4,"79,994",Drama,55 ,Series,Severe,Moderate,Severe,Severe,Severe
253,The Umbrella Academy,2002,8.0,"182,838","Action, Adventure, Comedy",60 ,Series,Mild,Moderate,Mild,Moderate,Mild
254,Once Upon a Time,2002,7.7,"214,885","Adventure, Fantasy, Romance",60 ,Series,Mild,Mild,Mild,Mild,Mild
255,Reminiscence,2021,5.9,"36,510","Mystery, Romance, Sci-Fi",116 ,Film,Mild,Moderate,Mild,Moderate,Moderate
256,Hollington Drive,2021,4.6,254,Thriller,60 ,Series,No Rate,No Rate,No Rate,No Rate,No Rate
257,Heartland,2021,8.4,"13,006","Drama, Family",45 ,Series,None,Mild,Mild,Mild,None
258,Boku no hîrô akademia,2021,8.4,"48,172","Animation, Action, Adventure",24 ,Series,Mild,Moderate,Mild,None,Mild
259,Scary Movie,2000,6.2,"243,587",Comedy,88 ,Film,Severe,Severe,Severe,Moderate,Moderate
260,South Park,2000,8.7,"345,100","Animation, Comedy",22 ,Series,Severe,Severe,Severe,Severe,Moderate
261,Locke  Key,1984,7.4,"51,137","Drama, Fantasy, Horror",48 ,Series,Mild,Moderate,Mild,Mild,Mild
262,The Sinner,1984,7.9,"99,632","Crime, Drama, Mystery",45 ,Series,Moderate,Moderate,Moderate,Moderate,Severe
263,Fight Club,1999,8.8,"1,948,261",Drama,139 ,Film,Moderate,Severe,Severe,Moderate,Severe
264,Rakka,2017,7.4,"7,037","Short, Horror, Sci-Fi",22 ,Film,No Rate,Severe,Moderate,Mild,No Rate
265,The Lord of the Rings The Fellowship of the Ring,2001,8.8,"1,736,338","Action, Adventure, Drama",178 ,Film,None,Moderate,None,Mild,Moderate
266,Help,2021,8.0,"4,320",Drama,98 ,Film,No Rate,No Rate,No Rate,No Rate,No Rate
267,Mean Girls,2004,7.0,"356,752",Comedy,97 ,Film,Moderate,Mild,Moderate,Mild,Mild
268,The Shining,1980,8.4,"946,683","Drama, Horror",146 ,Film,Moderate,Severe,Moderate,Mild,Severe
269,Star Trek Deep Space Nine,1980,8.0,"57,362","Action, Adventure, Drama",45 ,Series,Mild,Moderate,Mild,Mild,Moderate
270,Dr No,1962,7.2,"157,817","Action, Adventure, Thriller",110 ,Film,Mild,Mild,Mild,Mild,Mild
271,Hawaii Five0,1962,7.3,"69,783","Action, Crime, Drama",42 ,Series,Mild,Moderate,None,Mild,Moderate
272,Arrow,1962,7.5,"418,232","Action, Adventure, Crime",42 ,Series,Mild,Moderate,Mild,Moderate,Moderate
273,Léon,1994,8.5,"1,085,586","Action, Crime, Drama",110 ,Film,Mild,Severe,Moderate,Moderate,Moderate
274,The Manor,2021,5.3,"1,677",Horror,81 ,Film,None,None,Mild,None,Mild
275,Bosch,2021,8.4,"58,565","Crime, Drama",51 ,Series,Moderate,Moderate,Moderate,Moderate,Moderate
276,South of Heaven,2021,5.7,376,"Action, Crime, Drama",120 ,Film,No Rate,No Rate,No Rate,No Rate,No Rate
277,Dont Look Up,2021,No Rate,No Votes,"Comedy, Drama, Sci-Fi",145 ,Film,No Rate,No Rate,No Rate,No Rate,No Rate
278,Legends of Tomorrow,2021,6.8,"97,989","Action, Adventure, Drama",42 ,Series,Mild,Moderate,Mild,Mild,Mild
279,Bingo Hell,2021,4.3,"1,139","Comedy, Fantasy, Horror",85 ,Film,None,Moderate,Moderate,Mild,Mild
280,Django Unchained,2012,8.4,"1,432,853","Drama, Western",165 ,Film,Moderate,Severe,Severe,Mild,Severe
281,Zhang jin hu,2021,5.2,646,"Action, Drama, War",176 ,Film,No Rate,No Rate,No Rate,No Rate,No Rate
282,Gone Girl,2014,8.1,"912,613","Drama, Mystery, Thriller",149 ,Film,Severe,Severe,Severe,Mild,Severe
283,Bobs Burgers,2014,8.1,"71,250","Animation, Comedy",22 ,Series,Mild,Mild,Mild,Mild,None
284,Truth Be Told,2014,7.1,"9,465","Crime, Drama, Mystery",45 ,Series,Mild,No Rate,Moderate,No Rate,No Rate
285,Virgin River,2014,7.4,"30,823","Drama, Romance",44 ,Series,Mild,Mild,Mild,Mild,Mild
286,If I Cant Have Love I Want Power,2021,7.0,"1,061","Drama, Fantasy, Horror",53 ,Film,Severe,Moderate,Mild,Mild,Mild
287,SEAL Team,2021,7.6,"19,476","Action, Drama, War",43 ,Series,None,Moderate,Moderate,Mild,Moderate
288,The Silence of the Lambs,1991,8.6,"1,336,681","Crime, Drama, Thriller",118 ,Film,Moderate,Severe,Moderate,None,Severe
289,Love  Other Drugs,2010,6.7,"190,511","Comedy, Drama, Romance",112 ,Film,Severe,Mild,Severe,Moderate,Mild
290,Saturday Night Live,2010,8.0,"45,651","Comedy, Music",90 ,Series,Moderate,Mild,Moderate,Moderate,None
291,Star Trek Discovery,2010,7.2,"103,517","Action, Adventure, Drama",60 ,Series,Mild,Moderate,Moderate,None,Moderate
292,Red Rocket,2021,7.4,512,"Comedy, Drama",128 ,Film,Severe,No Rate,No Rate,No Rate,Mild
293,Scrubs,2021,8.3,"244,809","Comedy, Drama",22 ,Series,Mild,Mild,Mild,Mild,Mild
294,Hush,2016,6.6,"117,663","Horror, Thriller",82 ,Film,None,Severe,Moderate,None,Severe
295,Line of Duty,2016,8.7,"49,699","Crime, Drama, Mystery",60 ,Series,Mild,Severe,Mild,Mild,Moderate
296,Gunpowder Milkshake,2021,6.0,"30,807","Action, Crime, Thriller",114 ,Film,None,Severe,Moderate,Mild,Moderate
297,Pleasure,2021,6.9,698,Drama,109 ,Film,No Rate,No Rate,No Rate,No Rate,No Rate
298,Agents of SHIELD,2021,7.5,"207,705","Action, Adventure, Drama",45 ,Series,Mild,Moderate,Mild,Mild,Moderate
299,The Good Place,2021,8.2,"133,186","Comedy, Drama, Fantasy",22 ,Series,Mild,Mild,Mild,Mild,None
300,Candyman,1992,6.7,"83,944","Horror, Thriller",99 ,Film,Moderate,Severe,Moderate,Mild,Severe
301,True Blood,1992,7.8,"235,708","Drama, Fantasy, Mystery",55 ,Series,Severe,Severe,Severe,Moderate,Moderate
302,How to Get Away with Murder,1992,8.1,"139,455","Crime, Drama, Mystery",43 ,Series,Moderate,Moderate,Mild,Moderate,Moderate
303,Thir13en Ghosts,2001,5.6,"83,586","Fantasy, Horror",91 ,Film,Moderate,Severe,Moderate,None,Severe
304,Mad Max Fury Road,2015,8.1,"930,996","Action, Adventure, Sci-Fi",120 ,Film,Mild,Moderate,Mild,Mild,Moderate
305,Mindhunter,2015,8.6,"244,658","Crime, Drama, Thriller",60 ,Series,Severe,Severe,Moderate,Mild,Moderate
306,Man on Fire,2004,7.7,"345,641","Action, Crime, Drama",146 ,Film,Mild,Severe,Moderate,Mild,Severe
307,Tusk,2014,5.3,"49,430","Comedy, Drama, Horror",102 ,Film,Moderate,Severe,Severe,Mild,Severe
308,The World Is Not Enough,1999,6.4,"194,551","Action, Adventure, Crime",128 ,Film,Moderate,Moderate,Mild,Mild,Moderate
309,Halloweentown,1998,6.7,"15,617","Adventure, Comedy, Family",84 ,Film,None,Mild,None,None,Mild
310,Invincible,1998,8.7,"92,233","Animation, Action, Adventure",50 ,Series,Mild,Severe,Moderate,Mild,Severe
311,Chesapeake Shores,1998,7.5,"6,379","Drama, Family",42 ,Series,No Rate,No Rate,No Rate,No Rate,No Rate
312,Star Trek Voyager,1998,7.8,"63,551","Action, Adventure, Sci-Fi",44 ,Series,None,Mild,None,Mild,Moderate
313,On Her Majestys Secret Service,1969,6.7,"86,280","Action, Adventure, Thriller",142 ,Film,Mild,Moderate,Mild,Mild,Moderate
314,Grown Ups,2010,6.0,"237,673",Comedy,102 ,Film,Mild,Mild,Mild,Mild,None
315,Fear Street 1994,2021,6.2,"65,629","Drama, Horror, Mystery",107 ,Film,Mild,Severe,Moderate,Moderate,Moderate
316,Goodfellas,1990,8.7,"1,074,102","Biography, Crime, Drama",146 ,Film,Mild,Severe,Severe,Severe,Severe
317,Mom,1990,7.2,"31,440","Comedy, Drama, Romance",30 ,Series,Moderate,None,Mild,Moderate,None
318,Army of Thieves,2021,No Rate,No Votes,"Action, Comedy, Crime",127 ,Film,No Rate,No Rate,No Rate,No Rate,No Rate
319,Inglourious Basterds,2009,8.3,"1,338,008","Adventure, Drama, War",153 ,Film,Mild,Severe,Severe,Mild,Severe
320,CODA,2021,8.1,"21,506","Drama, Music",111 ,Film,Mild,None,Moderate,Mild,None
321,The Goonies,1985,7.8,"256,589","Adventure, Comedy, Family",114 ,Film,Mild,Mild,Moderate,Mild,Mild
322,Murder She Wrote,1985,7.0,"21,413","Crime, Drama, Mystery",50 ,Series,None,Mild,Mild,Mild,Mild
323,The Fifth Element,1997,7.7,"450,359","Action, Adventure, Sci-Fi",126 ,Film,Moderate,Mild,Mild,Mild,Mild
324,The L Word Generation Q,1997,7.4,"5,061",Drama,55 ,Series,Severe,None,Severe,Severe,Mild
325,Once Upon a Time in America,1984,8.3,"330,699","Crime, Drama",229 ,Film,Severe,Severe,Severe,Severe,Severe
326,Wentworth,1984,8.6,"18,972","Crime, Drama",45 ,Series,Moderate,Severe,Severe,Severe,Severe
327,Demon Slayer Kimetsu No Yaiba,1984,8.7,"53,641","Animation, Action, Adventure",25 ,Series,None,Severe,Mild,None,Severe
328,30 Rock,1984,8.2,"116,862",Comedy,22 ,Series,Mild,Mild,Mild,Mild,None
329,BoJack Horseman,2021,8.7,"129,718","Animation, Comedy, Drama",25 ,Series,Moderate,Mild,Moderate,Severe,Moderate
330,Nightbooks,2021,5.8,"5,795","Family, Fantasy, Horror",103 ,Film,None,Mild,Mild,None,Moderate
331,The Lighthouse,2019,7.5,"170,825","Drama, Fantasy, Horror",109 ,Film,Moderate,Severe,Moderate,Moderate,Severe
332,Psych,2019,8.3,"90,054","Comedy, Crime, Mystery",44 ,Series,Mild,Mild,Mild,Mild,Mild
333,NCIS Los Angeles,2019,6.7,"50,798","Action, Crime, Drama",43 ,Series,Mild,Mild,Mild,Mild,Moderate
334,Columbo,2019,8.3,"31,439","Crime, Drama, Mystery",100 ,Series,None,Mild,None,Moderate,Mild
335,The Courier,2020,7.1,"36,654","Drama, History, Thriller",112 ,Film,Mild,Mild,Mild,Mild,Mild
336,Love Strikes Twice,2021,7.2,458,"Comedy, Mystery, Romance",84 ,Film,None,None,None,None,None
337,Stargate SG1,2021,8.4,"87,771","Action, Adventure, Drama",44 ,Series,Mild,Mild,Mild,Mild,Mild
338,One Tree Hill,2021,7.7,"75,340","Drama, Romance, Sport",60 ,Series,Mild,Mild,Mild,Mild,Mild
339,Luca,2021,7.5,"112,694","Animation, Adventure, Comedy",95 ,Film,None,Mild,None,None,Mild
340,Ghost Ship,2002,5.5,"97,452",Horror,91 ,Film,Moderate,Severe,Severe,Mild,Severe
341,My Son,2021,6.0,"3,896","Crime, Drama, Mystery",95 ,Film,None,No Rate,Severe,No Rate,No Rate
342,The Marvelous Mrs Maisel,2021,8.7,"90,875","Comedy, Drama",57 ,Series,Moderate,Mild,Severe,Moderate,None
343,Antlers,2021,7.1,87,"Drama, Horror, Mystery",99 ,Film,No Rate,No Rate,No Rate,No Rate,No Rate
344,Forrest Gump,1994,8.8,"1,912,582","Drama, Romance",142 ,Film,Moderate,Moderate,Moderate,Moderate,Moderate
345,Addams Family Values,1993,6.8,"86,264","Comedy, Fantasy",94 ,Film,Mild,Moderate,Mild,Mild,Moderate
346,Blindspot,1993,7.4,"69,852","Action, Crime, Drama",42 ,Series,Mild,Moderate,Mild,Mild,Moderate
347,Hes All That,2021,4.3,"19,528","Comedy, Romance",88 ,Film,Mild,Mild,Moderate,Mild,Mild
348,Star Trek,2021,8.3,"77,842","Action, Adventure, Sci-Fi",50 ,Series,Mild,Mild,None,Mild,Mild
349,Kingsman The Secret Service,2014,7.7,"618,626","Action, Adventure, Comedy",129 ,Film,Mild,Severe,Severe,Mild,Moderate
350,The Conjuring,2013,7.5,"474,766","Horror, Mystery, Thriller",112 ,Film,None,Moderate,Mild,None,Severe
351,Oldeuboi,2003,8.4,"542,984","Action, Drama, Mystery",120 ,Film,Severe,Severe,Moderate,Mild,Severe
352,Live and Let Die,1973,6.8,"102,320","Action, Adventure, Thriller",121 ,Film,Mild,Moderate,Mild,Mild,Moderate
353,Corpse Bride,2005,7.3,"255,946","Animation, Drama, Family",77 ,Film,None,Mild,None,Mild,Moderate
354,Gotham,2005,7.8,"218,942","Action, Crime, Drama",42 ,Series,Mild,Severe,Mild,Mild,Severe
355,Catch Me If You Can,2002,8.1,"890,725","Biography, Crime, Drama",141 ,Film,Moderate,Mild,Moderate,Mild,Mild
356,Frasier,2002,8.1,"78,262",Comedy,22 ,Series,Mild,None,Mild,Mild,None
357,Home Economics,2002,6.3,"2,033",Comedy,30 ,Series,None,No Rate,No Rate,No Rate,No Rate
358,Twilight,2008,5.2,"443,943","Drama, Fantasy, Romance",122 ,Film,Mild,Moderate,Mild,None,Mild
359,Deadpool,2016,8.0,"952,331","Action, Adventure, Comedy",108 ,Film,Severe,Severe,Severe,Mild,Moderate
360,The Eyes of Tammy Faye,2021,7.0,"1,776","Biography, Drama, History",126 ,Film,Mild,None,Mild,Moderate,Mild
361,Hacks,2021,8.2,"12,623","Comedy, Drama",30 ,Series,Mild,None,Moderate,Severe,No Rate
362,American Night,2021,5.2,785,"Action, Thriller",123 ,Film,Moderate,Severe,Mild,Mild,Severe
363,Bull,2021,7.0,"16,640","Comedy, Crime, Drama",60 ,Series,Mild,Mild,Mild,Mild,Mild
364,SpiderMan Far from Home,2019,7.4,"384,196","Action, Adventure, Sci-Fi",129 ,Film,None,Moderate,Mild,None,Moderate
365,Orange Is the New Black,2019,8.0,"287,634","Comedy, Crime, Drama",59 ,Series,Severe,Moderate,Severe,Moderate,Moderate
366,Superman and Lois,2019,7.9,"21,408","Action, Adventure, Drama",42 ,Series,None,Mild,Mild,Mild,Mild
367,Death in Paradise,2019,7.8,"16,898","Comedy, Crime, Drama",60 ,Series,None,Mild,Mild,Mild,Mild
368,Suicide Squad,2016,5.9,"653,390","Action, Adventure, Fantasy",123 ,Film,Mild,Moderate,Moderate,Mild,Moderate
369,Mayday,2021,4.3,503,"Drama, Fantasy, Mystery",100 ,Film,No Rate,No Rate,No Rate,No Rate,No Rate
370,Fringe,2021,8.4,"228,494","Drama, Mystery, Sci-Fi",46 ,Series,Mild,Moderate,Mild,Moderate,Severe
371,American Psycho,2000,7.6,"528,312","Comedy, Crime, Drama",101 ,Film,Severe,Severe,Severe,Severe,Severe
372,Boss Level,2020,6.8,"51,197","Action, Mystery, Sci-Fi",94 ,Film,None,Severe,Severe,Mild,Moderate
373,Bohemian Rhapsody,2018,7.9,"490,124","Biography, Drama, Music",134 ,Film,Mild,None,Mild,Moderate,Mild
374,La vie dAdèle,2013,7.7,"144,843","Drama, Romance",180 ,Film,Severe,Mild,Moderate,Mild,Mild
375,24,2013,8.3,"178,609","Action, Crime, Drama",44 ,Series,Mild,Severe,Mild,Mild,Moderate
376,Casper,1995,6.1,"127,534","Comedy, Family, Fantasy",100 ,Film,None,Mild,Moderate,Mild,Mild
377,Voyagers,2021,5.4,"13,541","Adventure, Sci-Fi, Thriller",108 ,Film,Mild,Moderate,Mild,None,Mild
378,Vera,2021,8.0,"11,189","Crime, Drama, Mystery",90 ,Series,Mild,Moderate,Mild,Mild,Mild
379,Gaetmaeul Chachacha,2021,9.0,"2,789","Comedy, Romance",70 ,Series,None,Mild,Mild,Moderate,None
380,The Tragedy of Macbeth,2021,7.6,125,"Drama, History, Thriller",105 ,Film,No Rate,No Rate,No Rate,No Rate,No Rate
381,The Conjuring The Devil Made Me Do It,2021,6.3,"87,963","Horror, Mystery, Thriller",112 ,Film,None,Moderate,Mild,Mild,Severe
382,Arrested Development,2021,8.7,"288,210",Comedy,22 ,Series,Moderate,None,Mild,Mild,None
383,Boardwalk Empire,2021,8.5,"179,236","Crime, Drama, History",55 ,Series,Severe,Severe,Severe,Severe,Severe
384,Spartacus Blood and Sand,2021,8.5,"231,051","Action, Adventure, Biography",55 ,Series,Severe,Severe,Severe,Moderate,Severe
385,A Clockwork Orange,1971,8.3,"787,963","Crime, Drama, Sci-Fi",136 ,Film,Severe,Severe,Moderate,Moderate,Severe
386,Modern Love,1971,8.0,"28,460","Comedy, Romance",32 ,Series,Mild,None,Moderate,Moderate,None
387,For All Mankind,2022,7.9,"24,217","Drama, Sci-Fi",60 ,Series,Mild,Mild,Moderate,Moderate,Mild
388,Zombieland Double Tap,2019,6.7,"160,987","Action, Comedy, Horror",99 ,Film,Mild,Severe,Severe,Moderate,Moderate
389,Hubie Halloween,2020,5.2,"44,058","Comedy, Mystery",103 ,Film,Mild,Mild,Mild,Mild,Mild
390,Those Who Wish Me Dead,2021,6.0,"46,064","Action, Crime, Drama",100 ,Film,None,Severe,Severe,None,Moderate
391,After,2019,5.3,"46,557","Drama, Romance",105 ,Film,Moderate,Mild,Mild,Moderate,Mild
392,Hitmans Wifes Bodyguard,2021,6.1,"55,699","Action, Comedy, Crime",100 ,Film,Moderate,Severe,Severe,Mild,Moderate
393,Rons Gone Wrong,2021,6.8,577,"Animation, Adventure, Comedy",106 ,Film,Mild,None,Mild,None,None
394,The Premise,2021,6.2,871,Drama,30 ,Series,No Rate,No Rate,No Rate,No Rate,No Rate
395,Narcos,2021,8.8,"383,542","Biography, Crime, Drama",49 ,Series,Severe,Severe,Severe,Severe,Severe
396,Prisoners of the Ghostland,2021,4.2,"5,838","Action, Horror, Sci-Fi",103 ,Film,No Rate,No Rate,No Rate,No Rate,No Rate
397,Back to the Future,1985,8.5,"1,116,887","Adventure, Comedy, Sci-Fi",116 ,Film,Mild,Mild,Moderate,Mild,Mild
398,Young Frankenstein,1974,8.0,"150,837",Comedy,106 ,Film,Mild,Mild,Mild,Mild,Mild
399,Élite,1974,7.5,"63,761","Crime, Drama, Thriller",60 ,Series,Severe,Mild,Moderate,Severe,Mild
400,Avatar The Last Airbender,1974,9.3,"273,781","Animation, Action, Adventure",23 ,Series,None,Mild,None,None,Moderate
401,Halloween III Season of the Witch,1982,5.0,"47,675","Horror, Mystery, Sci-Fi",98 ,Film,Moderate,Severe,Moderate,Mild,Severe
402,Avengers Infinity War,2018,8.4,"930,455","Action, Adventure, Sci-Fi",149 ,Film,None,Moderate,Mild,None,Moderate
403,Justified,2018,8.6,"91,933","Action, Crime, Drama",44 ,Series,Mild,Severe,Moderate,Moderate,Moderate
404,Wind River,2017,7.7,"225,672","Crime, Drama, Mystery",107 ,Film,Moderate,Severe,Moderate,Mild,Severe
405,WuTang An American Saga,2017,8.3,"5,277","Biography, Drama",49 ,Series,Moderate,Moderate,Severe,Moderate,Moderate
406,The School of Rock,2003,7.1,"291,951","Comedy, Music",109 ,Film,None,None,Mild,Mild,None
407,Scorpion,2003,7.1,"50,197","Action, Crime, Drama",43 ,Series,None,None,None,None,None
408,Final Space,2003,8.3,"39,012","Animation, Action, Adventure",30 ,Series,Mild,Moderate,Mild,Mild,Moderate
409,Hall Pass,2011,5.8,"122,626","Comedy, Romance",105 ,Film,Severe,Mild,Moderate,Mild,None
410,DP,2011,8.4,"2,659","Action, Crime, Drama",50 ,Series,Mild,Severe,Severe,Moderate,Moderate
411,House of Cards,2011,8.7,"481,801",Drama,51 ,Series,Moderate,Mild,Moderate,Moderate,Moderate
412,Guardians of the Galaxy,2014,8.0,"1,097,476","Action, Adventure, Comedy",121 ,Film,Mild,Moderate,Moderate,Mild,Mild
413,Stillwater,2021,6.6,"22,560","Crime, Drama, Thriller",139 ,Film,Mild,Mild,Moderate,Mild,Mild
414,Alien,1979,8.4,"826,097","Horror, Sci-Fi",117 ,Film,Mild,Moderate,Moderate,Mild,Severe
415,Se7en,1995,8.6,"1,522,727","Crime, Drama, Mystery",127 ,Film,Mild,Severe,Severe,Mild,Severe
416,Thor Ragnarok,2017,7.9,"650,481","Action, Adventure, Comedy",130 ,Film,Mild,Moderate,Mild,Mild,Mild
417,Space Jam A New Legacy,2021,4.4,"56,919","Animation, Adventure, Comedy",115 ,Film,None,Mild,Mild,Mild,Mild
418,Tomorrow Never Dies,1997,6.5,"187,810","Action, Adventure, Thriller",119 ,Film,Moderate,Moderate,Mild,Mild,Moderate
419,Druk,2020,7.8,"113,210","Comedy, Drama",117 ,Film,Mild,Mild,Mild,Severe,Mild
420,Captain Marvel,2019,6.8,"494,727","Action, Adventure, Sci-Fi",123 ,Film,None,Mild,Mild,Mild,Mild
421,Godzilla vs Kong,2021,6.4,"176,046","Action, Sci-Fi, Thriller",113 ,Film,None,Moderate,Mild,Mild,Moderate
422,Geralds Game,2017,6.5,"99,011","Drama, Horror, Thriller",103 ,Film,Moderate,Severe,Moderate,Mild,Severe
423,Jurassic Park,1993,8.1,"912,095","Action, Adventure, Sci-Fi",127 ,Film,None,Moderate,Mild,Mild,Moderate
424,That 70s Show,1993,8.0,"160,208","Comedy, Drama, Romance",22 ,Series,Moderate,Mild,Mild,Moderate,None
425,Something Borrowed,2011,5.9,"59,926","Comedy, Drama, Romance",112 ,Film,Mild,None,Mild,Mild,None
426,The Golden Girls,2011,8.0,"34,783","Comedy, Drama",30 ,Series,Mild,None,Mild,None,None
427,The Leftovers,2011,8.3,"87,956","Drama, Fantasy, Mystery",60 ,Series,Severe,Moderate,Severe,Moderate,Moderate
428,The Mentalist,2011,8.1,"172,612","Crime, Drama, Mystery",43 ,Series,Mild,Moderate,Mild,Mild,Moderate
429,Naruto Shippûden,2011,8.6,"100,778","Animation, Action, Adventure",24 ,Series,Mild,Moderate,Mild,Mild,Severe
430,No Country for Old Men,2007,8.1,"904,190","Crime, Drama, Thriller",122 ,Film,None,Severe,Mild,Mild,Severe
431,Goldfinger,1964,7.7,"181,506","Action, Adventure, Thriller",110 ,Film,Mild,Mild,Mild,Mild,Mild
432,The Other Two,1964,7.7,"4,206",Comedy,30 ,Series,Moderate,Mild,Moderate,Moderate,None
433,Blade Runner,1982,8.1,"724,347","Action, Sci-Fi, Thriller",117 ,Film,Moderate,Moderate,Mild,Mild,Moderate
434,The Killing,1982,8.2,"104,524","Crime, Drama, Mystery",45 ,Series,Moderate,Severe,Moderate,Severe,Moderate
435,Smallville,1982,7.5,"121,070","Adventure, Drama, Romance",60 ,Series,Mild,Moderate,Mild,Mild,Mild
436,Jack Ryan,1982,8.1,"100,868","Action, Drama, Thriller",60 ,Series,Moderate,Severe,Moderate,Mild,Severe
437,Monk,1982,8.0,"70,018","Comedy, Crime, Drama",44 ,Series,Mild,Mild,Mild,None,Mild
438,The Forever Purge,2021,5.4,"21,528","Action, Horror, Thriller",103 ,Film,None,Severe,Severe,Mild,Severe
